station_id,station_name,longitude_wgs84,latitude_wgs84,month,time_period,total_count,number_of_records,average_hourly_count,median_hourly_count,standard_deviation,coefficient_of_variation
5678,Zählfeld J_36.1_2_I (veraltet),9.999549,53.580513,2025-11,weekday_offpeak,13252.0,360,36.81111111111111,24.0,42.303491481432744,1.1492044169420306
5678,Zählfeld J_36.1_2_I (veraltet),9.999549,53.580513,2025-11,weekday_peak,12118.0,120,100.98333333333333,79.5,68.59649197651869,0.6792852811670443
5678,Zählfeld J_36.1_2_I (veraltet),9.999549,53.580513,2025-11,weekend_public_holiday,4812.0,240,20.05,11.0,20.648624418507133,1.029856579476665
5678,Zählfeld J_36.1_2_I (veraltet),9.999549,53.580513,2025-12,weekday_offpeak,11968.0,378,31.66137566137566,20.0,34.62051399985958,1.0934620899019822
5678,Zählfeld J_36.1_2_I (veraltet),9.999549,53.580513,2025-12,weekday_peak,9708.0,126,77.04761904761905,64.0,57.245975529164625,0.7429947380175878
5678,Zählfeld J_36.1_2_I (veraltet),9.999549,53.580513,2025-12,weekend_public_holiday,3699.0,240,15.4125,9.0,16.432206678288576,1.066161017245001
5678,Zählfeld J_36.1_2_I (veraltet),9.999549,53.580513,2026-01,weekday_offpeak,4773.0,378,12.626984126984127,5.0,19.56166911520313,1.549195668457319
5678,Zählfeld J_36.1_2_I (veraltet),9.999549,53.580513,2026-01,weekday_peak,4736.0,126,37.58730158730159,27.0,38.34042667290385,1.0200366893551278
5678,Zählfeld J_36.1_2_I (veraltet),9.999549,53.580513,2026-01,weekend_public_holiday,1714.0,240,7.141666666666667,3.0,11.122592510570836,1.5574225219002338
5678,Zählfeld J_36.1_2_I (veraltet),9.999549,53.580513,2026-02,weekday_offpeak,7250.0,360,20.13888888888889,8.0,32.63536436319563,1.620514644241438
5678,Zählfeld J_36.1_2_I (veraltet),9.999549,53.580513,2026-02,weekday_peak,7019.0,120,58.49166666666667,41.0,54.22657040948976,0.9270819844904931
5678,Zählfeld J_36.1_2_I (veraltet),9.999549,53.580513,2026-02,weekend_public_holiday,2523.0,192,13.140625,7.0,19.38845167222162,1.4754588668515858
5679,Zählfeld B_39.5_1_I (veraltet),10.036357,53.57573,2025-01,weekday_offpeak,8924.0,396,22.535353535353536,19.0,19.148751821734812,0.8497204976924009
5679,Zählfeld B_39.5_1_I (veraltet),10.036357,53.57573,2025-01,weekday_peak,10708.0,132,81.12121212121212,63.5,52.1492324715763,0.642855686052304
5679,Zählfeld B_39.5_1_I (veraltet),10.036357,53.57573,2025-01,weekend_public_holiday,2714.0,216,12.564814814814815,7.0,12.318844062464402,0.9804238457967247
5679,Zählfeld B_39.5_1_I (veraltet),10.036357,53.57573,2025-02,weekday_offpeak,8618.0,360,23.93888888888889,20.5,19.994613171178315,0.8352356395479453
5679,Zählfeld B_39.5_1_I (veraltet),10.036357,53.57573,2025-02,weekday_peak,10296.0,120,85.8,69.0,51.120487103319654,0.5958098729990636
5679,Zählfeld B_39.5_1_I (veraltet),10.036357,53.57573,2025-02,weekend_public_holiday,3678.0,192,19.15625,15.0,16.823897317280814,0.8782458632185743
5679,Zählfeld B_39.5_1_I (veraltet),10.036357,53.57573,2025-03,weekday_offpeak,13184.0,378,34.87830687830688,28.0,30.506441556433288,0.8746537400130296
5679,Zählfeld B_39.5_1_I (veraltet),10.036357,53.57573,2025-03,weekday_peak,13968.0,126,110.85714285714286,89.5,65.56556587547635,0.5914419602169259
5679,Zählfeld B_39.5_1_I (veraltet),10.036357,53.57573,2025-03,weekend_public_holiday,6022.0,240,25.091666666666665,17.0,25.265451242740596,1.006925987754524
5679,Zählfeld B_39.5_1_I (veraltet),10.036357,53.57573,2025-04,weekday_offpeak,20949.0,360,58.19166666666667,48.5,59.06131498346952,1.0149445507684867
5679,Zählfeld B_39.5_1_I (veraltet),10.036357,53.57573,2025-04,weekday_peak,14192.0,120,118.26666666666667,84.5,93.57796671408146,0.7912454908180506
5679,Zählfeld B_39.5_1_I (veraltet),10.036357,53.57573,2025-04,weekend_public_holiday,7019.0,240,29.245833333333334,20.0,29.32407980152857,1.0026754740514114
5679,Zählfeld B_39.5_1_I (veraltet),10.036357,53.57573,2025-05,weekday_offpeak,20169.0,360,56.025,41.5,59.098208594279136,1.054854236399449
5679,Zählfeld B_39.5_1_I (veraltet),10.036357,53.57573,2025-05,weekday_peak,13614.0,120,113.45,86.5,93.21105084698917,0.8216046791272734
5679,Zählfeld B_39.5_1_I (veraltet),10.036357,53.57573,2025-05,weekend_public_holiday,9195.0,264,34.82954545454545,24.5,31.965959172222686,0.9177828408337998
5679,Zählfeld B_39.5_1_I (veraltet),10.036357,53.57573,2025-06,weekday_offpeak,20842.0,360,57.894444444444446,42.0,58.79424461839442,1.0155420814999516
5679,Zählfeld B_39.5_1_I (veraltet),10.036357,53.57573,2025-06,weekday_peak,14377.0,120,119.80833333333334,90.0,91.5330032626184,0.7639952974552554
5679,Zählfeld B_39.5_1_I (veraltet),10.036357,53.57573,2025-06,weekend_public_holiday,8052.0,240,33.55,24.0,30.786713974085885,0.9176367801515912
5679,Zählfeld B_39.5_1_I (veraltet),10.036357,53.57573,2025-07,weekday_offpeak,22615.0,414,54.6256038647343,41.5,54.92501973798461,1.0054812368572021
5679,Zählfeld B_39.5_1_I (veraltet),10.036357,53.57573,2025-07,weekday_peak,15032.0,138,108.92753623188406,84.0,81.73695013421533,0.7503791324189539
5679,Zählfeld B_39.5_1_I (veraltet),10.036357,53.57573,2025-07,weekend_public_holiday,6736.0,192,35.083333333333336,28.5,31.026982571134102,0.884379550721162
5679,Zählfeld B_39.5_1_I (veraltet),10.036357,53.57573,2025-08,weekday_offpeak,20610.0,378,54.523809523809526,49.0,51.7837342658933,0.9497453446146369
5679,Zählfeld B_39.5_1_I (veraltet),10.036357,53.57573,2025-08,weekday_peak,12911.0,126,102.46825396825396,83.0,65.72155646458005,0.6413845646764067
5679,Zählfeld B_39.5_1_I (veraltet),10.036357,53.57573,2025-08,weekend_public_holiday,8516.0,240,35.483333333333334,26.5,32.02208530063891,0.9024542592946617
5679,Zählfeld B_39.5_1_I (veraltet),10.036357,53.57573,2025-09,weekday_offpeak,20948.0,396,52.898989898989896,38.5,52.452171332158635,0.9915533629718742
5679,Zählfeld B_39.5_1_I (veraltet),10.036357,53.57573,2025-09,weekday_peak,13952.0,132,105.6969696969697,78.0,79.6873604192942,0.7539228480036434
5679,Zählfeld B_39.5_1_I (veraltet),10.036357,53.57573,2025-09,weekend_public_holiday,7002.0,192,36.46875,31.0,33.01497458912272,0.9052949330350704
5679,Zählfeld B_39.5_1_I (veraltet),10.036357,53.57573,2025-10,weekday_offpeak,15519.0,378,41.05555555555556,27.5,42.42865233949477,1.0334448472407385
5679,Zählfeld B_39.5_1_I (veraltet),10.036357,53.57573,2025-10,weekday_peak,10809.0,126,85.78571428571429,66.5,62.72959201434134,0.7312358769365351
5679,Zählfeld B_39.5_1_I (veraltet),10.036357,53.57573,2025-10,weekend_public_holiday,4966.0,240,20.691666666666666,12.0,20.91696908103464,1.0108885580846383
5679,Zählfeld B_39.5_1_I (veraltet),10.036357,53.57573,2025-11,weekday_offpeak,11139.0,360,30.941666666666666,25.0,26.74702362844324,0.8644338366316157
5679,Zählfeld B_39.5_1_I (veraltet),10.036357,53.57573,2025-11,weekday_peak,12313.0,120,102.60833333333333,83.0,63.80581041391945,0.6218384836896235
5679,Zählfeld B_39.5_1_I (veraltet),10.036357,53.57573,2025-11,weekend_public_holiday,4596.0,240,19.15,14.5,17.106435207927237,0.8932864338343206
5679,Zählfeld B_39.5_1_I (veraltet),10.036357,53.57573,2025-12,weekday_offpeak,10359.0,378,27.404761904761905,19.5,24.775547938897393,0.9040599595427372
5679,Zählfeld B_39.5_1_I (veraltet),10.036357,53.57573,2025-12,weekday_peak,9526.0,126,75.60317460317461,63.0,52.61179781989275,0.695894029530389
5679,Zählfeld B_39.5_1_I (veraltet),10.036357,53.57573,2025-12,weekend_public_holiday,3411.0,240,14.2125,9.0,14.06026516411962,0.9892886659011166
5679,Zählfeld B_39.5_1_I (veraltet),10.036357,53.57573,2026-01,weekday_offpeak,4288.0,378,11.343915343915343,6.0,13.336622262879564,1.1756630632855587
5679,Zählfeld B_39.5_1_I (veraltet),10.036357,53.57573,2026-01,weekday_peak,4291.0,126,34.05555555555556,23.0,32.64850515550273,0.9586836750392319
5679,Zählfeld B_39.5_1_I (veraltet),10.036357,53.57573,2026-01,weekend_public_holiday,1664.0,240,6.933333333333334,2.5,9.289156258177723,1.339782152621787
5679,Zählfeld B_39.5_1_I (veraltet),10.036357,53.57573,2026-02,weekday_offpeak,6220.0,360,17.27777777777778,10.0,19.244231651912873,1.113814050593028
5679,Zählfeld B_39.5_1_I (veraltet),10.036357,53.57573,2026-02,weekday_peak,6345.0,120,52.875,38.5,43.33658816692403,0.8196045043389888
5679,Zählfeld B_39.5_1_I (veraltet),10.036357,53.57573,2026-02,weekend_public_holiday,2276.0,192,11.854166666666666,7.5,15.440125305805898,1.3025061769396893
5680,Zählfeld B_39.5_2_G (veraltet),10.036357,53.57573,2025-01,weekday_offpeak,577.0,396,1.457070707070707,1.0,1.7748383431611292,1.2180866271955064
5680,Zählfeld B_39.5_2_G (veraltet),10.036357,53.57573,2025-01,weekday_peak,303.0,132,2.2954545454545454,2.0,1.746265967709152,0.7607495304871554
5680,Zählfeld B_39.5_2_G (veraltet),10.036357,53.57573,2025-01,weekend_public_holiday,237.0,216,1.0972222222222223,1.0,1.4025862048428626,1.2783064145403302
5680,Zählfeld B_39.5_2_G (veraltet),10.036357,53.57573,2025-02,weekday_offpeak,584.0,360,1.6222222222222222,1.0,1.8827927918381866,1.1606256935988821
5680,Zählfeld B_39.5_2_G (veraltet),10.036357,53.57573,2025-02,weekday_peak,350.0,120,2.9166666666666665,3.0,2.163809795044762,0.7418776440153471
5680,Zählfeld B_39.5_2_G (veraltet),10.036357,53.57573,2025-02,weekend_public_holiday,255.0,192,1.328125,1.0,1.521793040328291,1.145820642129537
5680,Zählfeld B_39.5_2_G (veraltet),10.036357,53.57573,2025-03,weekday_offpeak,867.0,378,2.2936507936507935,2.0,2.355874626766418,1.027128730008888
5680,Zählfeld B_39.5_2_G (veraltet),10.036357,53.57573,2025-03,weekday_peak,500.0,126,3.9682539682539684,3.0,2.7303816815573834,0.6880561837524606
5680,Zählfeld B_39.5_2_G (veraltet),10.036357,53.57573,2025-03,weekend_public_holiday,374.0,240,1.5583333333333333,1.0,1.8603811789796776,1.1938274945324134
