station_id,station_name,longitude_wgs84,latitude_wgs84,month,peak_offpeak_ratio,weekday_weekend_ratio,peak_share,weekend_share,ratio_reliable
9371,Zählfeld D_24.2_1_I (veraltet),9.811921,53.563324,2025-02,2.276500280426248,1.8179710144927537,0.35363303711447985,0.18034500784108728,True
9371,Zählfeld D_24.2_1_I (veraltet),9.811921,53.563324,2025-03,1.9822534048699958,1.449463295151646,0.2994762439206884,0.2472876917321362,True
9371,Zählfeld D_24.2_1_I (veraltet),9.811921,53.563324,2025-04,1.5601651753663204,1.7304126252207093,0.2619675315665325,0.23282919383932288,True
9371,Zählfeld D_24.2_1_I (veraltet),9.811921,53.563324,2025-05,1.5967741935483872,1.3379380053908356,0.24617196702002356,0.2913231252453867,True
9371,Zählfeld D_24.2_1_I (veraltet),9.811921,53.563324,2025-06,1.6812938816449348,1.4499068033550793,0.26705699605687655,0.2564225116501374,True
9371,Zählfeld D_24.2_1_I (veraltet),9.811921,53.563324,2025-07,1.7600094206311823,1.3291573158400949,0.29305882352941176,0.20741176470588235,True
9371,Zählfeld D_24.2_1_I (veraltet),9.811921,53.563324,2025-08,1.8827658827658826,1.1807995925642985,0.2747810050714615,0.28738281850315045,True
9371,Zählfeld D_24.2_1_I (veraltet),9.811921,53.563324,2025-09,1.4989880818529346,1.2906284774299674,0.2599438465138044,0.2198175011698643,True
9371,Zählfeld D_24.2_1_I (veraltet),9.811921,53.563324,2025-10,1.507581227436823,1.828325426111404,0.26534502478078537,0.20663362561951965,True
9371,Zählfeld D_24.2_1_I (veraltet),9.811921,53.563324,2025-11,2.210658833403273,2.4008120649651974,0.35112977404519097,0.17236552689462106,True
9371,Zählfeld D_24.2_1_I (veraltet),9.811921,53.563324,2025-12,1.96728515625,2.4245674245674245,0.33103278284446636,0.16416070988415085,True
9371,Zählfeld D_24.2_1_I (veraltet),9.811921,53.563324,2026-01,2.488,2.08067940552017,0.36892052194543296,0.18623962040332148,True
9371,Zählfeld D_24.2_1_I (veraltet),9.811921,53.563324,2026-02,2.188449848024316,2.528888888888889,0.36418816388467373,0.13657056145675264,True
9372,Zählfeld I_24.3_2_I (veraltet),9.811806,53.563194,2025-01,2.56282722513089,1.6009542943244601,0.3669415292353823,0.2035232383808096,True
9372,Zählfeld I_24.3_2_I (veraltet),9.811806,53.563194,2025-02,2.5475638051044083,1.0283870967741935,0.33062330623306235,0.2800361336946703,True
9372,Zählfeld I_24.3_2_I (veraltet),9.811806,53.563194,2025-03,2.501850872554204,0.8798234264403684,0.2950420954162769,0.3511693171188026,True
9372,Zählfeld I_24.3_2_I (veraltet),9.811806,53.563194,2025-04,1.950585175552666,1.005148514851485,0.26312327325351925,0.3321931324825681,True
9372,Zählfeld I_24.3_2_I (veraltet),9.811806,53.563194,2025-05,2.3190243902439027,0.849221183800623,0.2646109317599911,0.3930758098630747,True
9372,Zählfeld I_24.3_2_I (veraltet),9.811806,53.563194,2025-06,2.13663259817106,0.9141298104537622,0.2688870836718115,0.35357432981316006,True
9372,Zählfeld I_24.3_2_I (veraltet),9.811806,53.563194,2025-07,2.29121278140886,0.9225558316582517,0.31446227449416925,0.2737964716435762,True
9372,Zählfeld I_24.3_2_I (veraltet),9.811806,53.563194,2025-08,2.525078369905956,0.5146466239181471,0.23737954203872336,0.4805941119264433,True
9372,Zählfeld I_24.3_2_I (veraltet),9.811806,53.563194,2025-09,1.790059750135796,0.9202833326810942,0.2678614971958059,0.28322360399902463,True
9372,Zählfeld I_24.3_2_I (veraltet),9.811806,53.563194,2025-10,1.52688620258441,1.192947767342231,0.24106614017769004,0.28529121421520237,True
9372,Zählfeld I_24.3_2_I (veraltet),9.811806,53.563194,2025-11,2.151618398637138,1.3439999999999999,0.30441070137382503,0.27114967462039047,True
9372,Zählfeld I_24.3_2_I (veraltet),9.811806,53.563194,2025-12,2.043367346938776,1.7031724494411062,0.3166320782686036,0.2184998517640083,True
9372,Zählfeld I_24.3_2_I (veraltet),9.811806,53.563194,2026-01,2.203125,1.8635531135531134,0.33724722765818654,0.2035225048923679,True
9372,Zählfeld I_24.3_2_I (veraltet),9.811806,53.563194,2026-02,2.3736263736263736,1.8923482849604223,0.36464088397790057,0.17449355432780847,True
9373,Zählfeld J_24.6_1_I (veraltet),9.812148,53.562725,2025-01,2.0798816568047336,2.0638856735820497,0.34170447180816593,0.16542449773169152,True
9373,Zählfeld J_24.6_1_I (veraltet),9.812148,53.562725,2025-02,2.070127504553734,1.3874143302180686,0.31692693809258227,0.22378694924707196,True
9373,Zählfeld J_24.6_1_I (veraltet),9.812148,53.562725,2025-03,1.8483412322274881,1.3113630283574103,0.27967449256383875,0.26639229258254604,True
9373,Zählfeld J_24.6_1_I (veraltet),9.812148,53.562725,2025-04,1.5932914046121593,1.538623595505618,0.2617981398553221,0.24526352049603858,True
